id,rate,usage_hours,complaints,customer_left,reason_to_leave
4985,premium,1034.04605202424,17,no,0
4986,normal,1036.80469782143,15,no,0
4987,premium,954.787080331344,7,no,0
4988,normal,1008.60234222907,4,yes,1
4989,normal,961.752453969618,19,no,0
4990,premium,1011.26423062803,25,yes,0
4991,normal,984.009007880477,9,yes,0
4992,normal,1038.06146780798,27,no,0
4993,premium,965.489201613745,25,no,0
4994,normal,966.466416971342,24,no,0
4995,premium,987.263728837847,22,no,0
4996,premium,1041.43370529581,29,no,0
4997,premium,934.513035764475,26,no,0
4998,normal,997.216314255683,18,no,0
4999,premium,992.77296113481,3,yes,0
5000,premium,972.094726979108,5,no,0
5001,premium,1032.33479228551,6,no,0
5002,premium,1008.91802450522,28,no,0
5003,premium,1012.39193770545,17,no,0
5004,normal,983.769859268373,19,no,0
5005,premium,977.543836719017,14,no,0
5006,normal,982.3441993462,14,no,0
5007,premium,1009.40303215619,27,no,0
5008,premium,1040.31707723171,12,yes,2
5009,premium,1023.77896315472,11,yes,0
5010,normal,974.190740324344,13,no,0
5011,premium,1015.41804085546,11,yes,1
5012,normal,1001.74933398493,15,yes,1
5013,normal,973.523294192989,26,yes,1
5014,premium,1013.10173443417,16,no,0
5015,normal,997.53032372522,26,no,0
5016,normal,1012.50467552273,19,no,0
5017,premium,989.479974370517,17,no,0
5018,normal,1013.02628263211,25,no,0
5019,normal,1042.64690217277,17,yes,1
5020,normal,1047.16828171605,8,no,0
5021,normal,994.614390342489,30,no,0
5022,normal,989.297029354902,7,no,0
5023,normal,996.116505088934,5,no,0
5024,normal,990.783788418385,20,yes,1
5025,normal,995.842159229137,12,no,0
5026,premium,1002.97768254499,24,no,0
5027,normal,1043.69185068197,7,no,0
5028,premium,1020.26374024821,18,no,0
5029,premium,969.403005668481,4,yes,0
5030,normal,994.144504260646,14,no,0
5031,normal,939.197212196386,8,no,0
5032,normal,987.603271886687,0,no,0
5033,premium,975.999157557083,18,no,0
5034,premium,1072.55671796095,5,no,0
5035,premium,1009.43660778297,5,no,0
5036,premium,1019.87929097531,16,no,0
5037,normal,1022.12075427758,19,yes,1
5038,normal,948.907382589381,16,no,0
5039,normal,990.003196533008,5,no,0
5040,normal,970.039314913545,24,no,0
5041,normal,985.74163135261,16,no,0
5042,premium,956.472263878099,15,yes,1
5043,premium,983.384950830981,17,no,0
5044,normal,989.498017334266,0,no,0
5045,normal,1007.18468991738,3,no,0
5046,normal,1023.7647098306,9,no,0
5047,normal,1018.64362698919,0,no,0
5048,premium,983.676928703821,10,no,0
5049,normal,1024.97903136962,25,no,0
5050,premium,988.319667475422,11,no,0
5051,normal,1022.93247654235,2,yes,1
5052,normal,1020.44911405789,9,no,0
5053,premium,939.392127747899,16,yes,1
5054,normal,985.883525079696,19,yes,0
5055,normal,1025.41343777618,13,yes,1
5056,normal,980.844766527579,11,no,0
5057,premium,967.803114898918,30,no,0
5058,premium,974.569491673065,30,yes,1
5059,premium,986.160678736683,4,yes,0
5060,normal,998.412479077654,9,yes,2
5061,normal,1028.40326225449,25,no,0
5062,normal,1023.92724246768,19,no,0
5063,premium,1031.44410377253,18,no,0
5064,normal,1021.32184955846,10,no,0
5065,premium,978.414486878569,17,yes,1
5066,premium,986.950983735499,3,no,0
5067,premium,970.515338226271,16,yes,1
5068,premium,1001.32928622644,29,no,0
5069,normal,1034.99522960795,4,no,0
5070,premium,933.49457672294,5,yes,1
5071,normal,1014.52301516954,11,yes,1
5072,normal,1043.92200027886,28,no,0
5073,premium,1002.44615175899,9,no,0
5074,premium,1019.2096617629,7,no,0
5075,premium,953.049639717934,24,no,0
5076,premium,1019.85861506159,9,yes,1
5077,premium,965.290213839232,1,no,0
5078,normal,984.97967689953,28,no,0
5079,premium,1017.59277907703,16,yes,1
5080,normal,974.870059927954,14,no,0
5081,normal,1003.75193958615,22,yes,1
5082,premium,992.006940949581,13,no,0
5083,premium,1054.38719376418,21,no,0
5084,premium,1031.54951913548,26,no,0
5085,premium,976.593274958187,10,no,0
5086,premium,983.633205404029,26,no,0
5087,premium,1036.65807849368,12,yes,0
5088,premium,1004.18054511901,25,no,0
5089,normal,1030.49662346563,25,no,0
5090,premium,973.359974504235,8,no,0
5091,normal,995.892256748613,19,yes,1
5092,normal,1033.52916781664,11,no,0
5093,premium,999.266060004846,18,no,0
5094,normal,977.686084065892,24,yes,0
5095,premium,962.453807913715,8,no,0
5096,premium,972.94140847392,15,no,0
5097,premium,1014.90666836751,15,no,0
5098,normal,1019.93659209298,16,yes,1
5099,premium,1003.16538147989,13,no,0
5100,normal,983.780087751861,9,no,0
5101,normal,1014.60188298085,18,no,0
5102,premium,989.025875418459,8,no,0
5103,premium,976.615893470143,26,yes,0
5104,premium,1020.08786848201,21,no,0
5105,premium,1007.60072066361,5,yes,0
5106,normal,984.312493485853,11,no,0
5107,premium,1039.40062465086,16,no,0
5108,premium,992.386594442939,13,yes,1
5109,normal,1000.06274786897,7,yes,2
5110,normal,990.723297548122,13,no,0
5111,normal,1000.11525356826,26,yes,1
5112,premium,992.326484943234,23,yes,1
5113,normal,1017.23633404465,7,no,0
5114,normal,997.655472138806,23,no,0
5115,normal,1033.33218131855,1,no,0
5116,normal,1023.28552869518,13,no,0
5117,premium,993.768236650601,12,no,0
5118,premium,987.762636359412,28,no,0
5119,premium,984.772777497244,28,no,0
5120,normal,1037.8265613774,4,no,0
5121,premium,1031.17631339188,11,no,0
5122,premium,1021.21750422985,8,no,0
5123,premium,1008.02415826679,16,no,0
5124,premium,995.591558307917,28,no,0
5125,normal,1019.99203964409,3,no,0
5126,premium,1038.04742655363,22,no,0
5127,normal,937.558217849472,0,no,0
5128,normal,1005.50423286091,4,no,0
5129,premium,1049.33760328753,8,no,0
5130,normal,1009.98545437583,1,yes,1
5131,premium,996.776946365528,29,yes,1
5132,premium,975.531780995917,6,no,0
5133,premium,968.204895765861,29,yes,1
5134,normal,1002.66542578348,22,no,0
5135,premium,978.222959101647,1,yes,1
5136,premium,986.872229180575,9,no,0
5137,normal,972.007778909423,20,no,0
5138,premium,999.713331441577,19,no,0
5139,premium,955.416898355663,14,yes,1
5140,premium,956.278371300437,27,no,0
5141,normal,993.317434581209,4,no,0
5142,premium,1059.77618571739,20,no,0
5143,normal,1004.04353762991,16,yes,1
5144,normal,996.991284393328,5,yes,2
5145,normal,1034.25637103212,12,no,0
5146,premium,1022.01047049262,21,no,0
5147,premium,1068.03306249733,3,no,0
5148,normal,1031.25853302203,25,no,0
5149,normal,1004.13026675352,23,no,0
5150,normal,989.078568985679,24,no,0
5151,normal,995.717861656518,3,no,0
5152,normal,1000.7224529988,30,no,0
5153,premium,1038.10992982251,19,no,0
5154,normal,975.105483112467,8,no,0
5155,premium,972.180604992864,23,no,0
5156,premium,972.254837245111,22,yes,0
5157,normal,997.361084021837,23,no,0
5158,normal,986.680335559985,19,no,0
5159,normal,983.703450000608,9,no,0
5160,premium,1025.73461482346,0,yes,0
5161,normal,1044.15877959378,7,no,0
5162,normal,988.813912323628,15,no,0
5163,normal,1018.71226597377,23,no,0
5164,normal,1009.65473672146,15,no,0
5165,normal,995.954669634113,20,yes,0
5166,normal,976.3899071527,22,no,0
5167,premium,1018.54271455307,27,yes,2
5168,normal,967.124210425063,5,no,0
5169,normal,1004.68587442591,23,no,0
5170,premium,978.505252900911,21,no,0
5171,normal,1009.13216023162,11,no,0
5172,premium,1022.71473213679,9,no,0
5173,premium,975.098966180442,17,yes,1
5174,premium,1011.03086675955,23,yes,1
5175,premium,1053.38933154318,25,yes,1
5176,normal,1017.99100367575,4,yes,1
5177,premium,983.790677648448,11,no,0
5178,normal,986.592146540319,9,no,0
5179,normal,1015.89844918422,4,no,0
5180,premium,991.081881821131,3,no,0
5181,normal,998.496362926718,18,no,0
5182,premium,968.207938830987,7,yes,1
5183,premium,981.139218564834,17,no,0
5184,normal,1025.93958551002,6,no,0
5185,premium,954.122653666815,20,no,0
5186,premium,1039.48109021722,28,no,0
5187,normal,969.017290943649,5,yes,0
5188,premium,1018.7231611166,7,no,0
5189,premium,990.539745776013,11,yes,1
5190,premium,992.109340157847,19,no,0
5191,normal,997.002983203172,18,no,0
5192,premium,999.060103974779,27,no,0
5193,premium,1029.09431960777,26,yes,1
5194,premium,1079.11071734645,29,yes,1
5195,normal,1006.1150688723,11,no,0
5196,normal,986.84652725124,24,no,0
5197,premium,1010.50467090142,14,yes,1
5198,normal,1010.52446982178,15,no,0
5199,premium,1034.75106844276,7,no,0
5200,normal,1007.64138536108,25,yes,1
5201,premium,968.276122804943,21,no,0
5202,premium,995.707767051094,19,no,0
5203,premium,989.895864444047,4,no,0
5204,premium,1078.43226341065,9,yes,1
5205,premium,962.929069204696,28,no,0
5206,premium,948.713136980405,17,no,0
5207,premium,1026.51881039939,18,no,0
5208,normal,976.651171327735,25,no,0
5209,normal,1031.64879011184,18,yes,2
5210,premium,956.487195471423,16,no,0
5211,premium,1030.47874862998,0,yes,0
5212,premium,1005.31656196371,9,no,0
5213,premium,1054.96026331166,18,no,0
5214,premium,996.345448408056,17,no,0
5215,premium,1032.93296645811,1,yes,1
5216,normal,999.454352436312,6,no,0
5217,normal,961.442065392932,6,no,0
5218,premium,978.75730893735,6,no,0
5219,premium,978.595355247307,14,yes,0
5220,normal,1020.72992115491,15,no,0
5221,normal,950.833817159771,11,no,0
5222,premium,1089.44030939902,21,yes,1
5223,normal,988.119495611428,17,no,0
5224,normal,1010.20315533685,4,no,0
5225,premium,927.186616124578,13,yes,1
5226,normal,1047.63540501753,14,no,0
5227,normal,973.140044733932,8,no,0
5228,normal,1014.02156707218,11,no,0
5229,premium,949.181144833457,16,no,0
5230,normal,996.817427832241,2,yes,1
5231,premium,992.179550280174,18,yes,1
5232,premium,992.987578663378,26,no,0
5233,premium,987.375143241682,17,yes,1
5234,premium,1015.54905829208,17,no,0
5235,premium,1040.70965926866,30,no,0
5236,normal,1025.08595551768,9,no,0
5237,premium,1068.89951345155,4,no,0
5238,normal,992.260972709376,24,yes,1
5239,premium,990.438181630613,14,no,0
5240,normal,1030.29123797138,8,no,0
5241,normal,1020.48176519169,28,no,0
5242,premium,1000.28776264141,21,no,0
5243,premium,995.362707418884,9,no,0
5244,normal,965.895297793993,22,no,0
5245,normal,996.092240990672,19,yes,0
5246,premium,953.649045807264,7,no,0
5247,premium,983.484749631605,5,no,0
5248,premium,1026.23283955615,0,no,0
5249,normal,1011.93411325051,30,no,0
5250,premium,1021.9424814951,13,yes,0
5251,premium,961.956565560913,16,yes,0
5252,normal,1035.31740423995,6,yes,1
5253,premium,976.250958114723,7,yes,0
5254,normal,1012.61022844732,5,yes,2
5255,premium,955.977637792005,6,no,0
5256,premium,1014.02076444768,17,yes,0
5257,premium,1014.47368179665,10,no,0
5258,premium,993.250409791531,1,yes,2
5259,normal,971.343165827161,21,yes,0
5260,premium,979.806456513854,5,yes,0
5261,normal,985.115836592588,21,no,0
5262,normal,1010.56961316136,13,no,0
5263,normal,927.805285397592,6,no,0
5264,premium,965.987834364552,24,no,0
5265,premium,997.994599915649,12,no,0
5266,normal,978.190002737176,29,no,0
5267,normal,1038.32357072369,20,no,0
5268,premium,1021.78586611681,9,yes,1
5269,premium,1040.09453249367,21,no,0
5270,normal,944.63315224734,11,no,0
5271,premium,978.336983027227,3,yes,1
5272,normal,1000.52385263997,4,yes,0
5273,premium,1018.07260736436,2,no,0
5274,normal,1040.05510050076,18,no,0
5275,normal,1009.85023148865,10,no,0
5276,premium,1045.46119006615,0,no,0
5277,premium,985.892686853982,22,no,0
5278,normal,994.334114309277,26,no,0
5279,premium,1007.18395915775,21,no,0
5280,normal,988.450019681619,9,no,0
5281,normal,1007.07778764386,25,no,0
5282,premium,989.007071088084,1,no,0
5283,premium,981.310416371048,13,no,0
5284,normal,966.404866458222,10,no,0
5285,premium,1049.35990561482,4,yes,1
5286,normal,959.612406444792,2,yes,1
5287,premium,996.553688599785,16,yes,1
5288,normal,983.763406428512,24,no,0
5289,premium,1028.29145246436,22,yes,1
5290,premium,1021.29251384484,27,no,0
5291,premium,975.322826445544,29,no,0
5292,premium,984.073980184016,26,yes,1
5293,premium,1001.25033056872,16,no,0
5294,premium,1020.40860339884,4,no,0
5295,normal,1026.17624574255,3,no,0
5296,premium,1009.77510695936,25,no,0
5297,premium,959.597634642987,4,yes,1
5298,premium,1020.22408613603,9,no,0
5299,premium,992.199488335746,9,no,0
5300,premium,989.354279171939,1,yes,1
5301,normal,979.077130483236,27,no,0
5302,premium,1012.97632606942,4,no,0
5303,premium,979.931978601194,7,no,0
5304,normal,983.220926975799,18,yes,0
5305,normal,950.874657205394,19,no,0
5306,normal,1012.02309448513,14,no,0
5307,premium,976.104751340655,13,no,0
5308,premium,994.3917728954,2,no,0
5309,normal,1003.57445394294,6,no,0
5310,normal,986.526901726418,17,no,0
5311,normal,1031.00570193831,2,no,0
5312,premium,951.186236399096,26,yes,1
5313,premium,1080.61929460427,2,no,0
5314,premium,1054.76774894495,15,no,0
5315,premium,988.533015203963,11,no,0
5316,normal,951.857991033296,7,no,0
5317,premium,1031.31310777056,16,no,0
5318,premium,982.637373248472,4,no,0
5319,normal,1019.27493975167,12,no,0
5320,premium,1014.07027736449,7,no,0
5321,normal,1033.8169674083,3,no,0
5322,normal,976.972191801777,19,yes,0
5323,premium,992.678216320436,27,no,0
5324,normal,978.157767810433,5,no,0
5325,normal,982.201886088596,10,yes,0
5326,premium,1030.7618849183,10,no,0
5327,normal,983.000791441128,17,yes,0
5328,premium,1041.93248733622,16,no,0
5329,normal,1040.04468345053,8,yes,0
5330,normal,973.885782118905,22,no,0
5331,normal,1021.18620701113,8,yes,1
5332,normal,954.260987255893,20,no,0
5333,premium,989.274878323663,23,no,0
5334,normal,982.175655330685,5,no,0
5335,normal,933.798042098229,6,yes,2
5336,premium,1038.4380803397,28,yes,1
5337,premium,946.101549815628,21,no,0
5338,premium,983.625254231891,1,yes,1
5339,premium,1032.59713080252,11,no,0
5340,premium,984.289218014324,6,no,0
5341,normal,1001.47341128479,28,no,0
5342,normal,969.282029045309,24,yes,1
5343,normal,998.673863973581,28,no,0
5344,premium,982.182969413453,26,no,0
5345,premium,949.329831709589,23,no,0
5346,premium,967.137994718538,6,no,0
5347,normal,1040.48731406053,23,no,0
5348,normal,1047.36654250896,27,yes,1
5349,normal,968.973738969903,16,no,0
5350,normal,994.438923109381,20,yes,0
5351,premium,966.87179343565,28,yes,1
5352,normal,1006.94942406328,28,no,0
5353,normal,1011.82544266891,4,no,0
5354,premium,1036.3578202399,11,yes,1
5355,normal,1008.09291544679,28,no,0
5356,premium,1002.76563020095,12,no,0
5357,premium,980.407299506801,18,yes,1
5358,premium,950.404312207875,1,no,0
5359,premium,1003.57473644672,12,no,0
5360,normal,1039.25900438125,12,yes,1
5361,normal,994.049874227406,4,no,0
5362,normal,1022.53577460003,5,no,0
5363,normal,1043.51491782874,20,yes,1
5364,premium,982.016672200111,12,yes,1
5365,premium,973.434989063457,24,yes,1
5366,premium,991.909031735752,1,yes,1
5367,premium,1025.52184606389,1,yes,1
5368,normal,983.355397578827,1,yes,0
5369,normal,1021.6155743328,5,no,0
5370,normal,965.347652449166,18,yes,0
5371,premium,1023.31843697666,10,yes,1
5372,premium,1043.04951334179,0,yes,1
5373,premium,990.637287376876,5,no,0
5374,premium,1058.7011281578,2,no,0
5375,normal,1014.44892648726,17,no,0
5376,normal,1077.09820232258,12,yes,1
5377,premium,940.492020478161,1,no,0
5378,premium,1020.23719997985,14,yes,2
5379,normal,965.166661225781,13,no,0
5380,normal,1003.0843339229,4,yes,0
5381,normal,962.856521767292,0,no,0
5382,normal,1078.55029816361,7,no,0
5383,normal,1057.59842937497,12,no,0
5384,normal,979.66457124043,15,no,0
5385,normal,1018.79345013787,8,yes,0
5386,premium,1014.25498892708,10,no,0
5387,premium,1017.18107307337,13,no,0
5388,premium,1029.32448124765,21,yes,1
5389,normal,984.014302463263,8,yes,0
5390,normal,1042.89358196408,28,no,0
5391,premium,1035.27007809142,13,yes,1
5392,premium,1006.71988991918,16,no,0
5393,premium,1004.52070338656,8,no,0
5394,premium,953.302762815652,3,yes,1
5395,premium,1037.97689285426,29,yes,1
5396,premium,1016.18281955852,12,yes,1
5397,normal,1009.97275974632,25,no,0
5398,premium,982.750195282634,3,yes,2
5399,normal,931.702714574382,24,no,0
5400,premium,959.618078036579,9,no,0
5401,premium,1001.45100671746,24,no,0
5402,normal,1003.63068240592,2,yes,1
5403,premium,988.954650929592,5,no,0
5404,premium,1006.45079727311,15,no,0
5405,premium,1027.24931117182,8,yes,1
5406,premium,961.606047719041,0,yes,0
5407,normal,1019.89587649855,4,no,0
5408,normal,955.248875670027,29,no,0
5409,normal,979.348543788241,9,no,0
5410,premium,962.503126647946,27,yes,1
5411,premium,981.050734427352,1,yes,1
5412,premium,994.948852409423,10,no,0
5413,premium,958.234788971265,16,no,0
5414,premium,967.711256852897,5,no,0
5415,premium,1010.40263510779,27,no,0
5416,premium,1012.65462516291,4,yes,1
5417,premium,1028.49240778826,17,no,0
5418,premium,1004.86395770716,9,yes,1
5419,premium,966.311933517384,26,yes,1
5420,premium,971.465059348985,9,no,0
5421,premium,1006.94840050502,26,yes,1
5422,premium,976.697632181683,9,no,0
5423,premium,999.354085305894,13,yes,1
5424,normal,974.349965740994,17,no,0
5425,normal,1004.35244389474,5,no,0
5426,premium,980.792839871421,30,no,0
5427,normal,1002.63802874167,16,yes,1
5428,premium,1040.08455019588,20,yes,1
5429,normal,993.936496714828,1,no,0
5430,premium,985.18765882912,27,yes,1
5431,premium,1080.30869308035,25,no,0
5432,normal,969.602066179472,7,no,0
5433,premium,1018.28868761674,14,yes,1
5434,normal,1009.76239310963,23,no,0
5435,premium,1044.88652579666,19,no,0
5436,normal,1001.15617361889,19,no,0
5437,normal,987.9855794737,25,yes,1
5438,premium,958.988114712505,29,no,0
5439,premium,966.805581049377,24,yes,1
5440,normal,1001.20364422706,23,no,0
5441,normal,1014.34761670484,16,no,0
5442,premium,988.906371712533,2,no,0
5443,premium,958.130652836403,8,no,0
5444,normal,989.037452384965,26,no,0
5445,premium,1017.69556868163,20,yes,1
5446,normal,958.014392830143,10,no,0
5447,normal,975.724967973624,28,no,0
5448,normal,990.259853876702,14,yes,0
5449,normal,1035.84469018323,5,yes,1
5450,normal,982.489220947922,29,no,0
5451,normal,1019.36636896694,23,no,0
